0,1,2,3,4,5,6,7,8,9
1.4411784710781803,6.61216287799982,8.901245010121597,12.32338716516856,17.758639206536444,4.486782413382839,2.1890821321217784,0.8280380887415262,2.322268877887254,4.496585298801845
2.7111339521777906,9.611373787128612,16.72737326373143,20.55153189500287,21.312372074324486,3.3981778959838382,1.409025573507141,3.7241586312714396,0.6608401793216134,2.686627925675514
8.583354333257732,12.197784707471111,14.79012124161427,16.294002104349286,20.520676692227557,3.5144303742133793,2.4923365341431603,1.4038808627350126,4.12667458787827,2.1868487060511392
7.553155568398055,9.421309238699514,13.883725453210603,17.187010571057094,19.386807103371744,0.6459991543824646,4.3624162145110885,3.2032851178464874,2.0997965323146475,3.7643054114471624
11.767662037403614,15.59246031873401,18.025565330821536,21.12726526715967,23.12468274663332,3.7247982813303966,2.3331050120875223,3.001699936338136,1.8974174794736471,0.8743172533666813
13.744243656693287,16.965281913964862,20.838977935816583,23.8,23.8,3.1210382572715725,3.773696021851721,4.0971523559630745,0.3080671975868683,0.1989999999999993
4.1469049673271,11.081748876586186,13.855587101697981,17.23802577407615,20.907134988009403,2.8118343918990507,1.2581578487859657,2.388964194283496,0.7604966170489443,2.358602783684884
10.218944517483331,12.213782989383127,16.402230139992785,19.189400557763165,21.732673588888378,1.1025094549955454,2.352808667507405,2.6871704177703797,2.3226206525679496,2.0673264111116225
6.501574402701951,10.426411432830935,14.59931936898773,15.764606279821752,20.099723450907067,2.881027490480928,3.1597492839430354,1.0652869108340226,1.3826099753707084,1.7302747394185978
9.96313354303878,14.765836641523725,17.490450292308978,19.806281875627157,20.656744741242957,4.702703098484945,2.624613650785251,2.2158315833181788,0.7504628656157994,1.9517903174154734
4.425817534118795,8.24761159124271,10.300476499698712,16.445601151669752,17.450688240118833,3.7217940571239168,1.952864908456002,2.6322774728833944,0.9050870884490778,4.803990576363862
2.5087236961013706,9.21748131483176,13.122415474727786,17.14636983698513,20.943793401036974,2.0181948825161413,3.8049341598960273,3.923954362257342,3.4618271336795563,0.33226455201137306
8.326757837882216,12.245067141682195,13.759648497924289,18.51187897293896,22.928205717215555,3.8183093037999805,1.414581356242093,4.652230475014669,4.316326744276593,1.0707942827844454
