0,1,2,3,4,5,6,7,8,9
9.215057260915973,9.473572421241956,14.070807139813374,12.916451886165232,9.688913861494651,1.209975162294184,3.078703878630952,2.1284869815837513,1.0884515695896573,2.1305012656733546
9.438946110422409,9.841915545033592,3.8591088498094934,12.42794646151058,6.518552164419505,2.246352664799882,3.215904216126219,2.5302193996273616,0.9786736957095965,3.0893569403302146
0.2935833985759378,15.933646211642797,14.04703341489149,1.7837498366287563,5.558895807432564,0.7851292276647052,2.580546909936649,3.386326129209747,1.1651430422915936,4.8624311886614064
15.906281135197585,9.622659490282757,11.715693938953846,5.614976779175856,9.33561675546237,2.1283308342074103,2.3078840464779824,3.0465051015665705,1.4298536954801564,1.8829126059283294
18.384341497778948,8.552200461063428,7.8861415544960565,6.963333665915009,9.861264022751135,0.8630066976627313,2.3923129191255126,2.745440389200141,1.5369647106626865,1.3906237918849005
16.587601711738042,11.559682591933647,15.617611317096147,14.812940021842678,9.82506496728395,2.3524910934271976,2.261638439255081,2.5899216490150985,1.6026221272029202,1.568106606827994
7.509809902184594,17.587705102320207,10.053065782344524,11.233239227662114,7.3607264252894815,0.3439315186767715,1.9015953726395474,4.382674258296381,2.927358463413792,3.188849072173648
15.166664524994294,8.910598121578973,16.384841416459427,12.88578083256097,13.546453566912849,1.5619442971743602,3.2683895812852994,3.7480225850700593,3.077692270859041,3.4004303988437377
19.217681795265946,8.669000869089448,20.886641645267947,15.965537045434793,11.086735459968354,1.944179168157214,2.985489003316652,2.913358354732054,3.8957667884875655,4.327799643629977
8.104416647364758,11.562624641492725,15.887319046763103,18.994106437420488,12.063024207233804,2.1717288170297935,3.0635795076999406,2.9565461811864084,3.6956097132490813,2.2459380109495446
9.87901885407071,13.675964087318976,8.969273198787308,12.096946143717421,13.676594394449298,1.451143127096397,2.0125122603958685,3.9113789613746235,3.0486235380281985,1.9822009176109263
11.119095825578587,9.718007907594037,9.501072763710315,16.330386188104402,1.9405413940580436,0.4022549254641198,0.8683513904813999,3.605230599187448,4.175154412366592,1.864851952176714
23.179288929284866,5.724920824025128,8.923092918978723,14.581215590854931,2.0404523648005535,0.6207110707151351,2.3277996958182934,4.544710083955912,2.6723740003804526,3.373194435166656
18.443529972450733,11.355706370656694,8.743503700129034,13.733894025555315,3.8660082107369607,1.6570744293148645,2.81019454219845,1.9849320441657423,2.2247842226122,2.61966549385483
3.780989531988232,12.378637307122299,22.262837938507662,7.605153164671935,6.810979504004802,1.7948320071006159,2.7910516205148896,1.5371620614923387,2.6876398504507133,2.6485158728248464
13.892054379182667,15.067276314761862,11.98686233498354,8.880278891045812,8.290530067920225,1.535051887260046,1.585765660198227,2.289021062079267,2.260290707403548,2.638927061516428
